id,resource_type
5628,resource_type 2
13276,resource_type 2
17501,resource_type 2
13706,resource_type 2
7104,resource_type 2
15496,resource_type 2
6937,resource_type 2
1578,resource_type 2
16028,resource_type 2
1438,resource_type 8
3381,resource_type 2
713,resource_type 2
9531,resource_type 2
16055,resource_type 2
14589,resource_type 2
638,resource_type 2
2130,resource_type 2
5194,resource_type 2
10419,resource_type 2
1081,resource_type 2
14222,resource_type 2
14143,resource_type 2
8188,resource_type 2
2736,resource_type 2
8899,resource_type 2
10121,resource_type 2
3383,resource_type 2
5984,resource_type 2
2878,resource_type 2
10852,resource_type 2
3875,resource_type 2
9615,resource_type 2
15238,resource_type 2
7380,resource_type 2
16175,resource_type 2
11756,resource_type 2
868,resource_type 2
6927,resource_type 2
11669,resource_type 2
12888,resource_type 2
11713,resource_type 2
18290,resource_type 2
12006,resource_type 2
8844,resource_type 2
5653,resource_type 2
14623,resource_type 2
17920,resource_type 2
15944,resource_type 2
5613,resource_type 2
680,resource_type 2
9523,resource_type 2
4481,resource_type 2
9930,resource_type 2
8196,resource_type 2
3471,resource_type 2
1869,resource_type 2
6641,resource_type 2
897,resource_type 2
5944,resource_type 2
18038,resource_type 2
830,resource_type 2
12965,resource_type 2
16078,resource_type 2
14031,resource_type 2
15802,resource_type 2
6069,resource_type 2
3889,resource_type 2
5619,resource_type 2
11691,resource_type 2
4680,resource_type 2
2248,resource_type 2
17146,resource_type 2
10560,resource_type 2
12533,resource_type 2
5327,resource_type 2
12355,resource_type 2
8231,resource_type 2
11957,resource_type 2
4602,resource_type 2
7974,resource_type 2
10167,resource_type 2
7375,resource_type 2
9122,resource_type 2
1047,resource_type 2
6181,resource_type 2
9472,resource_type 2
18444,resource_type 2
9068,resource_type 2
14653,resource_type 2
3315,resource_type 2
16547,resource_type 2
2288,resource_type 2
10596,resource_type 2
5442,resource_type 2
4269,resource_type 2
7250,resource_type 2
3831,resource_type 2
11241,resource_type 2
5062,resource_type 2
10055,resource_type 2
10079,resource_type 2
3070,resource_type 2
8286,resource_type 2
4838,resource_type 2
1260,resource_type 2
7266,resource_type 2
8902,resource_type 2
9621,resource_type 2
8681,resource_type 2
6233,resource_type 2
13827,resource_type 2
18523,resource_type 2
15625,resource_type 2
6713,resource_type 2
343,resource_type 2
13068,resource_type 2
4692,resource_type 2
1400,resource_type 2
7416,resource_type 2
2881,resource_type 2
14314,resource_type 2
11529,resource_type 2
577,resource_type 2
3934,resource_type 2
3293,resource_type 2
6963,resource_type 2
16250,resource_type 2
7421,resource_type 2
3419,resource_type 2
6985,resource_type 2
9041,resource_type 2
8184,resource_type 2
7824,resource_type 2
7314,resource_type 2
10327,resource_type 2
3838,resource_type 2
14009,resource_type 2
105,resource_type 2
5136,resource_type 2
17835,resource_type 2
14293,resource_type 2
15709,resource_type 2
15904,resource_type 2
8528,resource_type 2
8395,resource_type 2
4873,resource_type 2
8321,resource_type 2
1128,resource_type 2
12534,resource_type 2
6161,resource_type 2
12822,resource_type 2
3105,resource_type 2
9152,resource_type 2
3276,resource_type 2
8574,resource_type 2
16689,resource_type 2
10076,resource_type 2
11558,resource_type 2
10522,resource_type 2
3992,resource_type 2
14118,resource_type 2
10505,resource_type 2
11287,resource_type 2
3421,resource_type 2
8790,resource_type 2
12899,resource_type 2
11248,resource_type 2
13847,resource_type 2
9367,resource_type 2
7801,resource_type 2
390,resource_type 2
3711,resource_type 2
13011,resource_type 2
18172,resource_type 2
2118,resource_type 2
4571,resource_type 2
2536,resource_type 2
11159,resource_type 2
4522,resource_type 9
4522,resource_type 3
989,resource_type 9
989,resource_type 3
3705,resource_type 9
3705,resource_type 3
12127,resource_type 9
12127,resource_type 3
1801,resource_type 9
1801,resource_type 3
17971,resource_type 9
17971,resource_type 3
2877,resource_type 2
11219,resource_type 2
5708,resource_type 2
6157,resource_type 2
9600,resource_type 2
17644,resource_type 2
5630,resource_type 2
6272,resource_type 2
6216,resource_type 2
2831,resource_type 2
10543,resource_type 2
9865,resource_type 2
1360,resource_type 2
14234,resource_type 2
443,resource_type 2
12646,resource_type 2
557,resource_type 2
12094,resource_type 2
7114,resource_type 2
3128,resource_type 2
11177,resource_type 2
7485,resource_type 2
4844,resource_type 2
18275,resource_type 2
11930,resource_type 2
3989,resource_type 2
5971,resource_type 2
15366,resource_type 2
1283,resource_type 2
2336,resource_type 2
2913,resource_type 2
9902,resource_type 2
16226,resource_type 2
16386,resource_type 2
1408,resource_type 2
9182,resource_type 2
4016,resource_type 2
2694,resource_type 2
4913,resource_type 2
86,resource_type 2
3543,resource_type 2
16301,resource_type 2
16868,resource_type 2
9256,resource_type 2
16334,resource_type 2
8076,resource_type 2
14352,resource_type 2
11172,resource_type 2
5211,resource_type 2
3076,resource_type 2
7843,resource_type 2
10648,resource_type 2
10889,resource_type 2
11414,resource_type 2
12759,resource_type 2
2404,resource_type 2
5501,resource_type 2
17617,resource_type 2
14262,resource_type 2
12572,resource_type 2
18487,resource_type 2
9639,resource_type 2
11384,resource_type 2
1180,resource_type 2
11258,resource_type 2
18232,resource_type 2
2700,resource_type 2
7614,resource_type 2
14064,resource_type 2
13818,resource_type 2
11999,resource_type 2
3299,resource_type 2
3092,resource_type 2
5252,resource_type 2
11978,resource_type 2
11632,resource_type 2
16541,resource_type 2
8544,resource_type 2
9014,resource_type 2
14095,resource_type 2
15549,resource_type 2
17063,resource_type 2
1627,resource_type 2
6918,resource_type 2
2846,resource_type 2
7786,resource_type 2
1432,resource_type 2
10914,resource_type 2
5090,resource_type 2
13789,resource_type 2
4227,resource_type 2
2299,resource_type 2
2084,resource_type 2
9585,resource_type 2
127,resource_type 8
5810,resource_type 2
18122,resource_type 2
18526,resource_type 2
13707,resource_type 2
4681,resource_type 2
11089,resource_type 2
2780,resource_type 2
14107,resource_type 2
10558,resource_type 2
6367,resource_type 2
1784,resource_type 2
6584,resource_type 2
17677,resource_type 2
14282,resource_type 2
16011,resource_type 8
649,resource_type 2
11009,resource_type 2
6652,resource_type 2
2801,resource_type 2
9701,resource_type 8
9701,resource_type 2
871,resource_type 2
11057,resource_type 2
15380,resource_type 2
15380,resource_type 8
10280,resource_type 2
10280,resource_type 8
16113,resource_type 2
16113,resource_type 8
10849,resource_type 2
13565,resource_type 2
14848,resource_type 8
3405,resource_type 2
3666,resource_type 2
15737,resource_type 2
11401,resource_type 2
14566,resource_type 2
9964,resource_type 2
9909,resource_type 2
1565,resource_type 2
3724,resource_type 3
18149,resource_type 3
5710,resource_type 3
882,resource_type 3
9227,resource_type 3
9227,resource_type 8
14256,resource_type 8
5669,resource_type 2
5669,resource_type 8
14847,resource_type 2
5962,resource_type 2
4632,resource_type 8
4632,resource_type 2
2027,resource_type 2
13580,resource_type 2
10963,resource_type 2
16711,resource_type 2
4367,resource_type 2
16176,resource_type 2
3084,resource_type 2
18073,resource_type 2
7848,resource_type 2
3007,resource_type 2
4735,resource_type 2
4925,resource_type 2
1075,resource_type 2
1199,resource_type 2
5185,resource_type 2
3170,resource_type 2
4214,resource_type 2
7332,resource_type 8
7332,resource_type 2
14085,resource_type 8
7112,resource_type 2
7112,resource_type 8
7238,resource_type 2
7238,resource_type 8
18108,resource_type 2
18108,resource_type 8
11769,resource_type 8
7747,resource_type 2
9107,resource_type 2
9341,resource_type 8
11711,resource_type 8
11711,resource_type 2
5145,resource_type 2
13360,resource_type 2
14970,resource_type 2
14970,resource_type 8
5860,resource_type 2
13546,resource_type 2
13546,resource_type 8
3898,resource_type 2
14093,resource_type 2
11035,resource_type 2
11349,resource_type 2
6031,resource_type 2
9474,resource_type 2
11380,resource_type 2
6677,resource_type 2
7281,resource_type 2
17990,resource_type 2
10160,resource_type 2
2994,resource_type 2
8282,resource_type 2
10174,resource_type 2
2495,resource_type 2
1499,resource_type 2
923,resource_type 2
11,resource_type 2
10801,resource_type 2
9591,resource_type 2
4109,resource_type 2
6568,resource_type 2
1534,resource_type 2
17737,resource_type 8
14174,resource_type 2
13486,resource_type 8
14967,resource_type 8
17446,resource_type 8
6665,resource_type 8
3900,resource_type 8
4226,resource_type 8
15258,resource_type 8
875,resource_type 8
1009,resource_type 2
3020,resource_type 2
12594,resource_type 2
13380,resource_type 2
17145,resource_type 2
279,resource_type 2
6499,resource_type 2
1985,resource_type 2
16039,resource_type 2
5920,resource_type 2
13101,resource_type 2
3175,resource_type 2
13021,resource_type 2
955,resource_type 2
488,resource_type 2
10083,resource_type 2
3506,resource_type 2
9362,resource_type 2
15431,resource_type 2
5956,resource_type 2
11462,resource_type 2
14719,resource_type 2
4342,resource_type 2
14199,resource_type 2
11505,resource_type 2
6349,resource_type 2
12531,resource_type 2
677,resource_type 2
1323,resource_type 2
4868,resource_type 2
17424,resource_type 2
7478,resource_type 2
859,resource_type 2
12664,resource_type 2
8161,resource_type 2
2061,resource_type 2
246,resource_type 8
7950,resource_type 2
17608,resource_type 8
17608,resource_type 2
5646,resource_type 2
2206,resource_type 2
3914,resource_type 2
3441,resource_type 2
11267,resource_type 2
8989,resource_type 2
1910,resource_type 2
17977,resource_type 2
148,resource_type 2
9191,resource_type 2
9880,resource_type 2
9412,resource_type 2
10586,resource_type 2
898,resource_type 2
14098,resource_type 2
8791,resource_type 2
3981,resource_type 2
6862,resource_type 8
8597,resource_type 2
10372,resource_type 2
3996,resource_type 2
1114,resource_type 2
17906,resource_type 2
1450,resource_type 2
11962,resource_type 2
12010,resource_type 2
10720,resource_type 2
14733,resource_type 2
3272,resource_type 2
2564,resource_type 2
8442,resource_type 2
10923,resource_type 2
1604,resource_type 2
3254,resource_type 2
8293,resource_type 2
10776,resource_type 2
1397,resource_type 2
7431,resource_type 2
16442,resource_type 2
16924,resource_type 2
18226,resource_type 2
3893,resource_type 2
10682,resource_type 2
6988,resource_type 2
17073,resource_type 2
5072,resource_type 2
6136,resource_type 2
7056,resource_type 2
14766,resource_type 2
13127,resource_type 2
8236,resource_type 2
4793,resource_type 2
11342,resource_type 2
14690,resource_type 2
4510,resource_type 2
4015,resource_type 2
16293,resource_type 2
2788,resource_type 2
18245,resource_type 2
17989,resource_type 2
12813,resource_type 2
3802,resource_type 2
8788,resource_type 2
3941,resource_type 2
354,resource_type 2
6674,resource_type 2
16165,resource_type 2
6574,resource_type 8
6574,resource_type 2
1274,resource_type 2
5514,resource_type 2
14319,resource_type 2
1271,resource_type 2
7616,resource_type 2
5399,resource_type 2
1783,resource_type 2
4306,resource_type 2
12713,resource_type 2
14633,resource_type 2
10637,resource_type 2
13247,resource_type 2
18431,resource_type 2
15489,resource_type 2
13421,resource_type 8
14801,resource_type 2
18472,resource_type 2
13245,resource_type 2
10025,resource_type 2
10823,resource_type 2
1424,resource_type 2
1357,resource_type 2
2477,resource_type 2
18129,resource_type 2
5277,resource_type 2
15112,resource_type 2
12701,resource_type 2
4127,resource_type 2
2289,resource_type 2
18234,resource_type 2
3012,resource_type 2
5222,resource_type 2
10952,resource_type 2
10223,resource_type 2
14694,resource_type 2
17244,resource_type 2
4883,resource_type 2
16903,resource_type 2
17297,resource_type 2
8911,resource_type 2
10498,resource_type 2
16659,resource_type 2
13366,resource_type 2
14302,resource_type 2
13122,resource_type 2
9270,resource_type 2
13617,resource_type 2
11270,resource_type 2
801,resource_type 2
16683,resource_type 2
15664,resource_type 2
7796,resource_type 2
12092,resource_type 2
13180,resource_type 2
13213,resource_type 2
15260,resource_type 2
9813,resource_type 2
16932,resource_type 2
8151,resource_type 8
4438,resource_type 2
4438,resource_type 8
8429,resource_type 2
8491,resource_type 2
3358,resource_type 2
18392,resource_type 2
1058,resource_type 2
13,resource_type 2
11701,resource_type 2
4727,resource_type 2
12712,resource_type 2
4783,resource_type 2
4586,resource_type 2
16294,resource_type 2
9140,resource_type 2
1954,resource_type 2
17413,resource_type 2
9545,resource_type 2
7677,resource_type 2
3263,resource_type 2
12835,resource_type 2
11104,resource_type 2
1311,resource_type 2
2990,resource_type 2
2990,resource_type 8
1148,resource_type 2
17558,resource_type 2
11413,resource_type 2
8809,resource_type 2
8888,resource_type 2
9244,resource_type 2
17430,resource_type 2
9555,resource_type 2
9536,resource_type 2
2534,resource_type 2
6805,resource_type 2
3075,resource_type 2
9602,resource_type 2
2189,resource_type 8
11232,resource_type 2
5329,resource_type 2
5329,resource_type 8
11203,resource_type 2
15467,resource_type 2
8345,resource_type 2
1754,resource_type 8
7344,resource_type 2
15875,resource_type 2
15875,resource_type 8
11582,resource_type 2
6143,resource_type 2
12241,resource_type 8
2051,resource_type 2
9932,resource_type 2
1838,resource_type 2
9635,resource_type 2
13669,resource_type 2
12647,resource_type 2
14681,resource_type 2
1661,resource_type 2
1517,resource_type 2
17380,resource_type 8
7548,resource_type 8
7548,resource_type 2
16908,resource_type 2
10893,resource_type 2
2520,resource_type 2
5627,resource_type 2
15245,resource_type 2
3812,resource_type 2
14081,resource_type 2
10054,resource_type 2
12841,resource_type 2
12608,resource_type 8
18507,resource_type 2
9094,resource_type 2
6001,resource_type 2
16877,resource_type 2
8865,resource_type 8
17088,resource_type 8
17088,resource_type 2
16753,resource_type 2
5540,resource_type 2
6842,resource_type 2
17991,resource_type 2
8441,resource_type 2
3038,resource_type 2
3853,resource_type 2
15514,resource_type 2
1281,resource_type 2
2129,resource_type 2
12653,resource_type 2
5175,resource_type 8
11277,resource_type 8
3418,resource_type 8
3418,resource_type 2
3244,resource_type 2
18400,resource_type 8
16327,resource_type 2
18515,resource_type 8
18515,resource_type 2
4434,resource_type 2
1662,resource_type 8
1662,resource_type 2
11562,resource_type 2
16589,resource_type 8
16589,resource_type 2
508,resource_type 8
548,resource_type 2
12649,resource_type 2
7888,resource_type 8
14056,resource_type 2
13031,resource_type 2
8374,resource_type 2
12346,resource_type 2
15299,resource_type 8
15299,resource_type 2
7960,resource_type 8
7960,resource_type 2
9202,resource_type 2
